cell_model_index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score_mean,count_z_score_standard_deviation
13690,59.166.0.3,149.171.126.2,*,5190,unknown,tcp,FIN,17.5,6.379219736334879
13691,59.166.0.3,149.171.126.2,*,53,dns,udp,CON,49.44444444444444,7.1819389383076935
13692,59.166.0.3,149.171.126.2,*,6881,unknown,tcp,FIN,23.944444444444443,17.096043149162462
13693,59.166.0.3,149.171.126.2,*,80,http,tcp,FIN,28.555555555555557,7.833136325339808
13694,59.166.0.3,149.171.126.3,*,111,unknown,udp,CON,12.222222222222221,3.8232556742411674
13695,59.166.0.3,149.171.126.3,*,143,unknown,tcp,FIN,5.833333333333333,2.217355782608345
13696,59.166.0.3,149.171.126.3,*,21,ftp,tcp,FIN,5.722222222222222,1.8198154837954668
13697,59.166.0.3,149.171.126.3,*,22,ssh,tcp,FIN,6.611111111111111,2.9465401347058044
13698,59.166.0.3,149.171.126.3,*,25,smtp,tcp,FIN,11.61111111111111,3.8461942068157726
13699,59.166.0.3,149.171.126.3,*,5190,unknown,tcp,FIN,16.11111111111111,6.190394789859608
13700,59.166.0.3,149.171.126.3,*,53,dns,udp,CON,53.833333333333336,7.58836829188814
13701,59.166.0.3,149.171.126.3,*,6881,unknown,tcp,FIN,18.11111111111111,14.051053297366431
13702,59.166.0.3,149.171.126.3,*,80,http,tcp,FIN,27.833333333333332,5.727613425813194
13703,59.166.0.3,149.171.126.4,*,111,unknown,udp,CON,11.666666666666666,3.3829638550307397
13704,59.166.0.3,149.171.126.4,*,143,unknown,tcp,FIN,6.944444444444445,2.391471472225654
13705,59.166.0.3,149.171.126.4,*,21,ftp,tcp,FIN,6.222222222222222,2.3465235646603193
13706,59.166.0.3,149.171.126.4,*,22,ssh,tcp,FIN,6.611111111111111,3.3687928746212292
13707,59.166.0.3,149.171.126.4,*,25,smtp,tcp,FIN,12.5,3.435921354681384
13708,59.166.0.3,149.171.126.4,*,5190,unknown,tcp,FIN,16.38888888888889,5.813192743797784
13709,59.166.0.3,149.171.126.4,*,53,dns,udp,CON,53.333333333333336,8.793937305515279
13710,59.166.0.3,149.171.126.4,*,6881,unknown,tcp,FIN,17.055555555555557,18.845784150491422
13711,59.166.0.3,149.171.126.4,*,80,http,tcp,FIN,28.444444444444443,5.6393677957553425
13712,59.166.0.3,149.171.126.5,*,111,unknown,udp,CON,12.333333333333334,3.366501646120693
13713,59.166.0.3,149.171.126.5,*,143,unknown,tcp,FIN,7.722222222222222,3.0877096070200567
13714,59.166.0.3,149.171.126.5,*,21,ftp,tcp,FIN,6.722222222222222,2.9022128636908837
13715,59.166.0.3,149.171.126.5,*,22,ssh,tcp,FIN,6.722222222222222,3.1588597724065557
13716,59.166.0.3,149.171.126.5,*,25,smtp,tcp,FIN,12.055555555555555,3.4395125982586903
13717,59.166.0.3,149.171.126.5,*,5190,unknown,tcp,FIN,17.444444444444443,5.955597014781065
13718,59.166.0.3,149.171.126.5,*,53,dns,udp,CON,55.388888888888886,7.6459058680584
13719,59.166.0.3,149.171.126.5,*,80,http,tcp,FIN,26.61111111111111,4.854996153893532
13720,59.166.0.3,149.171.126.5,*,6881,unknown,tcp,FIN,16.055555555555557,11.29637219160904
13721,59.166.0.3,149.171.126.6,*,111,unknown,udp,CON,12.555555555555555,3.639630967590933
13722,59.166.0.3,149.171.126.6,*,143,unknown,tcp,FIN,6.222222222222222,2.57240820062005
13723,59.166.0.3,149.171.126.6,*,21,ftp,tcp,FIN,5.277777777777778,2.6833965946074048
13724,59.166.0.3,149.171.126.6,*,22,ssh,tcp,FIN,6.277777777777778,2.3759338644825663
13725,59.166.0.3,149.171.126.6,*,25,smtp,tcp,FIN,11.666666666666666,3.248931448269655
13726,59.166.0.3,149.171.126.6,*,5190,unknown,tcp,FIN,14.555555555555555,5.068664323536464
13727,59.166.0.3,149.171.126.6,*,53,dns,udp,CON,52.77777777777778,9.040375825247997
13728,59.166.0.3,149.171.126.6,*,6881,unknown,tcp,FIN,18.5,14.465476141489432
13729,59.166.0.3,149.171.126.6,*,80,http,tcp,FIN,26.944444444444443,5.179792168956226
13730,59.166.0.3,149.171.126.7,*,111,unknown,udp,CON,11.222222222222221,3.2923405311175675
13731,59.166.0.3,149.171.126.7,*,143,unknown,tcp,FIN,6.722222222222222,3.262677080005783
13732,59.166.0.3,149.171.126.7,*,21,ftp,tcp,FIN,5.611111111111111,2.312739810722072
13733,59.166.0.3,149.171.126.7,*,22,ssh,tcp,FIN,5.444444444444445,3.6089737264248254
13734,59.166.0.3,149.171.126.7,*,25,smtp,tcp,FIN,12.555555555555555,4.245549594342845
13735,59.166.0.3,149.171.126.7,*,5190,unknown,tcp,FIN,14.722222222222221,4.997839039197681
13736,59.166.0.3,149.171.126.7,*,53,dns,udp,CON,51.22222222222222,7.685162873684703
13737,59.166.0.3,149.171.126.7,*,6881,unknown,tcp,FIN,21.0,13.45362404707371
13738,59.166.0.3,149.171.126.7,*,80,http,tcp,FIN,27.22222222222222,4.882571676159962
13739,59.166.0.3,149.171.126.8,*,111,unknown,udp,CON,12.055555555555555,4.719607119032758
13740,59.166.0.3,149.171.126.8,*,143,unknown,tcp,FIN,6.222222222222222,1.7812466157645999
13741,59.166.0.3,149.171.126.8,*,21,ftp,tcp,FIN,5.888888888888889,2.157387537660844
13742,59.166.0.3,149.171.126.8,*,22,ssh,tcp,FIN,5.555555555555555,2.454524670486058
13743,59.166.0.3,149.171.126.8,*,25,smtp,tcp,FIN,10.555555555555555,3.320345066107541
13744,59.166.0.3,149.171.126.8,*,5190,unknown,tcp,FIN,15.277777777777779,4.735276074968896
13745,59.166.0.3,149.171.126.8,*,53,dns,udp,CON,55.72222222222222,8.312009755338327
13746,59.166.0.3,149.171.126.8,*,6881,unknown,tcp,FIN,17.77777777777778,15.429249119612455
13747,59.166.0.3,149.171.126.8,*,80,http,tcp,FIN,26.0,4.2946995755750415
13748,59.166.0.3,149.171.126.9,*,111,unknown,udp,CON,10.722222222222221,2.5778017240267066
13749,59.166.0.3,149.171.126.9,*,143,unknown,tcp,FIN,6.555555555555555,2.9101779674908435
13750,59.166.0.3,149.171.126.9,*,21,ftp,tcp,FIN,6.611111111111111,2.336637871645899
13751,59.166.0.3,149.171.126.9,*,22,ssh,tcp,FIN,6.777777777777778,3.59869660904481
13752,59.166.0.3,149.171.126.9,*,25,smtp,tcp,FIN,10.777777777777779,2.839318297595697
13753,59.166.0.3,149.171.126.9,*,5190,unknown,tcp,FIN,15.944444444444445,5.359023773269636
13754,59.166.0.3,149.171.126.9,*,53,dns,udp,CON,49.388888888888886,8.857757986263222
13755,59.166.0.3,149.171.126.9,*,6881,unknown,tcp,FIN,20.0,16.61324772583615
13756,59.166.0.3,149.171.126.9,*,80,http,tcp,FIN,24.22222222222222,4.3018801516902085
13757,59.166.0.4,149.171.126.0,*,111,unknown,udp,CON,12.333333333333334,4.2946995755750415
13758,59.166.0.4,149.171.126.0,*,143,unknown,tcp,FIN,6.611111111111111,2.2641870969238704
13759,59.166.0.4,149.171.126.0,*,21,ftp,tcp,FIN,6.888888888888889,2.9793528172870936
13760,59.166.0.4,149.171.126.0,*,22,ssh,tcp,FIN,7.5,4.400126260814695
13761,59.166.0.4,149.171.126.0,*,25,smtp,tcp,FIN,12.777777777777779,4.64943910064615
13762,59.166.0.4,149.171.126.0,*,5190,unknown,tcp,FIN,15.555555555555555,6.352796603965691
13763,59.166.0.4,149.171.126.0,*,53,dns,udp,CON,54.111111111111114,6.756798131338121
13764,59.166.0.4,149.171.126.0,*,6881,unknown,tcp,FIN,25.166666666666668,16.753938177170298
13765,59.166.0.4,149.171.126.0,*,80,http,tcp,FIN,30.0,5.811865258054231
13766,59.166.0.4,149.171.126.1,*,111,unknown,udp,CON,13.666666666666666,3.1622776601683795
13767,59.166.0.4,149.171.126.1,*,143,unknown,tcp,FIN,6.888888888888889,2.469567863432541
13768,59.166.0.4,149.171.126.1,*,21,ftp,tcp,FIN,6.333333333333333,2.211083193570267
13769,59.166.0.4,149.171.126.1,*,22,ssh,tcp,FIN,5.777777777777778,3.258417399692262
13770,59.166.0.4,149.171.126.1,*,25,smtp,tcp,FIN,10.555555555555555,3.7891984233288736
13771,59.166.0.4,149.171.126.1,*,5190,unknown,tcp,FIN,17.0,5.70574758954123
13772,59.166.0.4,149.171.126.1,*,53,dns,udp,CON,51.44444444444444,10.19924954876704
13773,59.166.0.4,149.171.126.1,*,80,http,tcp,FIN,28.88888888888889,3.7548322774924006
13774,59.166.0.4,149.171.126.1,*,6881,unknown,tcp,FIN,26.5,21.955131012539592
13775,59.166.0.4,149.171.126.2,*,111,unknown,udp,CON,12.88888888888889,3.710179523792
13776,59.166.0.4,149.171.126.2,*,143,unknown,tcp,FIN,6.777777777777778,2.57240820062005
13777,59.166.0.4,149.171.126.2,*,21,ftp,tcp,FIN,6.944444444444445,2.9339435392246433
13778,59.166.0.4,149.171.126.2,*,22,ssh,tcp,FIN,6.5,3.593976442141304
13779,59.166.0.4,149.171.126.2,*,25,smtp,tcp,FIN,11.88888888888889,4.319064827905958
13780,59.166.0.4,149.171.126.2,*,5190,unknown,tcp,FIN,15.777777777777779,4.3018801516902085
13781,59.166.0.4,149.171.126.2,*,53,dns,udp,CON,54.94444444444444,6.328702010349552
13782,59.166.0.4,149.171.126.2,*,6881,unknown,tcp,FIN,18.72222222222222,12.735800614172264
13783,59.166.0.4,149.171.126.2,*,80,http,tcp,FIN,25.77777777777778,2.9917582261858358
13784,59.166.0.4,149.171.126.3,*,111,unknown,udp,CON,11.166666666666666,3.270236145058097
13785,59.166.0.4,149.171.126.3,*,143,unknown,tcp,FIN,7.333333333333333,2.848001248439177
13786,59.166.0.4,149.171.126.3,*,21,ftp,tcp,FIN,5.833333333333333,2.852873794770615
13787,59.166.0.4,149.171.126.3,*,22,ssh,tcp,FIN,6.722222222222222,3.9130203673200743
13788,59.166.0.4,149.171.126.3,*,25,smtp,tcp,FIN,11.88888888888889,3.510126444206959
13789,59.166.0.4,149.171.126.3,*,5190,unknown,tcp,FIN,18.055555555555557,5.275438077883224
13790,59.166.0.4,149.171.126.3,*,53,dns,udp,CON,57.611111111111114,7.14250880984864
13791,59.166.0.4,149.171.126.3,*,6881,unknown,tcp,FIN,18.0,11.661903789690601
13792,59.166.0.4,149.171.126.3,*,80,http,tcp,FIN,27.88888888888889,5.496351202680727
13793,59.166.0.4,149.171.126.4,*,111,unknown,udp,CON,12.722222222222221,4.862618813807542
13794,59.166.0.4,149.171.126.4,*,143,unknown,tcp,FIN,6.777777777777778,1.90191586318041
13795,59.166.0.4,149.171.126.4,*,21,ftp,tcp,FIN,6.944444444444445,1.8096108305447034
13796,59.166.0.4,149.171.126.4,*,22,ssh,tcp,FIN,6.388888888888889,3.7879764297179523
13797,59.166.0.4,149.171.126.4,*,25,smtp,tcp,FIN,11.944444444444445,2.3681268317719018
13798,59.166.0.4,149.171.126.4,*,5190,unknown,tcp,FIN,15.444444444444445,6.112121128655585
13799,59.166.0.4,149.171.126.4,*,53,dns,udp,CON,54.388888888888886,6.575534527396815
13800,59.166.0.4,149.171.126.4,*,6881,unknown,tcp,FIN,18.055555555555557,14.676028157138967
13801,59.166.0.4,149.171.126.4,*,80,http,tcp,FIN,31.0,6.101001739241042
13802,59.166.0.4,149.171.126.5,*,111,unknown,udp,CON,12.666666666666666,3.3166247903553994
13803,59.166.0.4,149.171.126.5,*,143,unknown,tcp,FIN,5.888888888888889,2.7866524897743226
13804,59.166.0.4,149.171.126.5,*,21,ftp,tcp,FIN,6.111111111111111,2.4469683939494713
13805,59.166.0.4,149.171.126.5,*,22,ssh,tcp,FIN,7.166666666666667,3.919325338768282
13806,59.166.0.4,149.171.126.5,*,25,smtp,tcp,FIN,10.333333333333334,2.6666666666666665
13807,59.166.0.4,149.171.126.5,*,5190,unknown,tcp,FIN,16.944444444444443,7.0037467926676555
13808,59.166.0.4,149.171.126.5,*,53,dns,udp,CON,52.833333333333336,7.7549267494212275
13809,59.166.0.4,149.171.126.5,*,6881,unknown,tcp,FIN,19.0,14.866068747318506
13810,59.166.0.4,149.171.126.5,*,80,http,tcp,FIN,26.38888888888889,4.111486469350753
13811,59.166.0.4,149.171.126.6,*,111,unknown,udp,CON,11.5,3.0046260628866577
13812,59.166.0.4,149.171.126.6,*,143,unknown,tcp,FIN,6.444444444444445,2.0608041101101566
13813,59.166.0.4,149.171.126.6,*,21,ftp,tcp,FIN,6.888888888888889,2.105255035721824
13814,59.166.0.4,149.171.126.6,*,22,ssh,tcp,FIN,6.0,4.2946995755750415
13815,59.166.0.4,149.171.126.6,*,25,smtp,tcp,FIN,12.277777777777779,3.245604815328562
13816,59.166.0.4,149.171.126.6,*,5190,unknown,tcp,FIN,15.5,5.74697988318889
13817,59.166.0.4,149.171.126.6,*,53,dns,udp,CON,52.5,7.7977917101930565
13818,59.166.0.4,149.171.126.6,*,6881,unknown,tcp,FIN,15.5,10.70436048222094
13819,59.166.0.4,149.171.126.6,*,80,http,tcp,FIN,26.555555555555557,3.320345066107541
13820,59.166.0.4,149.171.126.7,*,111,unknown,udp,CON,11.222222222222221,3.7350525142159134
13821,59.166.0.4,149.171.126.7,*,143,unknown,tcp,FIN,5.777777777777778,2.9165343885348194
13822,59.166.0.4,149.171.126.7,*,21,ftp,tcp,FIN,6.833333333333333,2.565800719723442
13823,59.166.0.4,149.171.126.7,*,22,ssh,tcp,FIN,6.055555555555555,2.655648533937138
13824,59.166.0.4,149.171.126.7,*,25,smtp,tcp,FIN,11.833333333333334,3.7896056669673577
13825,59.166.0.4,149.171.126.7,*,5190,unknown,tcp,FIN,14.055555555555555,5.671294406651236
13826,59.166.0.4,149.171.126.7,*,53,dns,udp,CON,51.77777777777778,8.120998539831824
13827,59.166.0.4,149.171.126.7,*,6881,unknown,tcp,FIN,19.555555555555557,18.451805759937674
13828,59.166.0.4,149.171.126.7,*,80,http,tcp,FIN,27.944444444444443,5.622101447978151
13829,59.166.0.4,149.171.126.8,*,111,unknown,udp,CON,10.833333333333334,3.7006005518624194
13830,59.166.0.4,149.171.126.8,*,143,unknown,tcp,FIN,7.388888888888889,2.1118419787498013
13831,59.166.0.4,149.171.126.8,*,21,ftp,tcp,FIN,6.944444444444445,2.697163576430746
13832,59.166.0.4,149.171.126.8,*,22,ssh,tcp,FIN,6.055555555555555,3.4556270089075527
13833,59.166.0.4,149.171.126.8,*,25,smtp,tcp,FIN,10.11111111111111,2.9038076323048845
13834,59.166.0.4,149.171.126.8,*,5190,unknown,tcp,FIN,15.055555555555555,5.2331446061747435
13835,59.166.0.4,149.171.126.8,*,53,dns,udp,CON,52.72222222222222,7.621647208631446
13836,59.166.0.4,149.171.126.8,*,6881,unknown,tcp,FIN,17.61111111111111,17.451962286640462
13837,59.166.0.4,149.171.126.8,*,80,http,tcp,FIN,28.055555555555557,6.0412675474809845
13838,59.166.0.4,149.171.126.9,*,111,unknown,udp,CON,10.944444444444445,2.61347410807535
13839,59.166.0.4,149.171.126.9,*,143,unknown,tcp,FIN,6.555555555555555,3.040873818534224
13840,59.166.0.4,149.171.126.9,*,21,ftp,tcp,FIN,6.166666666666667,2.6718699236468995
13841,59.166.0.4,149.171.126.9,*,22,ssh,tcp,FIN,5.611111111111111,3.129410467890591
13842,59.166.0.4,149.171.126.9,*,25,smtp,tcp,FIN,11.0,3.496029493900505
13843,59.166.0.4,149.171.126.9,*,5190,unknown,tcp,FIN,16.27777777777778,6.788925259040602
13844,59.166.0.4,149.171.126.9,*,53,dns,udp,CON,51.55555555555556,8.668091051040927
13845,59.166.0.4,149.171.126.9,*,6881,unknown,tcp,FIN,16.72222222222222,11.124575175686763
13846,59.166.0.4,149.171.126.9,*,80,http,tcp,FIN,26.5,6.256108126374486
13847,59.166.0.5,149.171.126.0,*,111,unknown,udp,CON,13.722222222222221,4.5558942963490905
13848,59.166.0.5,149.171.126.0,*,143,unknown,tcp,FIN,6.166666666666667,2.455153310442706
13849,59.166.0.5,149.171.126.0,*,21,ftp,tcp,FIN,4.833333333333333,1.7078251276599332
13850,59.166.0.5,149.171.126.0,*,22,ssh,tcp,FIN,6.777777777777778,3.6599264648890233
13851,59.166.0.5,149.171.126.0,*,25,smtp,tcp,FIN,10.0,3.073181485764296
13852,59.166.0.5,149.171.126.0,*,5190,unknown,tcp,FIN,15.944444444444445,5.854459100380213
13853,59.166.0.5,149.171.126.0,*,53,dns,udp,CON,53.0,7.26483157256779
13854,59.166.0.5,149.171.126.0,*,6881,unknown,tcp,FIN,21.666666666666668,18.49023766447822
13855,59.166.0.5,149.171.126.0,*,80,http,tcp,FIN,27.555555555555557,4.609437447264787
13856,59.166.0.5,149.171.126.1,*,111,unknown,udp,CON,12.11111111111111,4.201704533597564
13857,59.166.0.5,149.171.126.1,*,143,unknown,tcp,FIN,7.166666666666667,3.5629263877386586
13858,59.166.0.5,149.171.126.1,*,21,ftp,tcp,FIN,6.777777777777778,2.4845199749997664
13859,59.166.0.5,149.171.126.1,*,22,ssh,tcp,FIN,6.722222222222222,4.187356041380283
13860,59.166.0.5,149.171.126.1,*,25,smtp,tcp,FIN,13.11111111111111,4.280302285390716
13861,59.166.0.5,149.171.126.1,*,5190,unknown,tcp,FIN,13.88888888888889,6.1543921885005455
13862,59.166.0.5,149.171.126.1,*,53,dns,udp,CON,54.0,7.52772652709081
13863,59.166.0.5,149.171.126.1,*,80,http,tcp,FIN,27.833333333333332,4.437842318564783
13864,59.166.0.5,149.171.126.1,*,6881,unknown,tcp,FIN,19.444444444444443,19.56249876740421
13865,59.166.0.5,149.171.126.2,*,111,unknown,udp,CON,12.0,2.23606797749979
13866,59.166.0.5,149.171.126.2,*,143,unknown,tcp,FIN,6.833333333333333,2.386303510546059
13867,59.166.0.5,149.171.126.2,*,21,ftp,tcp,FIN,5.277777777777778,2.206192183518309
13868,59.166.0.5,149.171.126.2,*,22,ssh,tcp,FIN,6.666666666666667,3.5118845842842465
13869,59.166.0.5,149.171.126.2,*,25,smtp,tcp,FIN,12.166666666666666,3.8333333333333335
13870,59.166.0.5,149.171.126.2,*,5190,unknown,tcp,FIN,16.555555555555557,3.9752319599996264
13871,59.166.0.5,149.171.126.2,*,53,dns,udp,CON,56.0,7.803133273813083
13872,59.166.0.5,149.171.126.2,*,6881,unknown,tcp,FIN,19.27777777777778,18.564618545189532
13873,59.166.0.5,149.171.126.2,*,80,http,tcp,FIN,25.72222222222222,5.393468844152111
13874,59.166.0.5,149.171.126.3,*,111,unknown,udp,CON,12.666666666666666,2.7888667551135855
13875,59.166.0.5,149.171.126.3,*,143,unknown,tcp,FIN,7.0,3.8873012632302
13876,59.166.0.5,149.171.126.3,*,21,ftp,tcp,FIN,5.388888888888889,2.189340055026448
13877,59.166.0.5,149.171.126.3,*,22,ssh,tcp,FIN,6.277777777777778,3.014880789158919
13878,59.166.0.5,149.171.126.3,*,25,smtp,tcp,FIN,11.666666666666666,3.0550504633038935
13879,59.166.0.5,149.171.126.3,*,5190,unknown,tcp,FIN,17.444444444444443,6.953993434808377
13880,59.166.0.5,149.171.126.3,*,53,dns,udp,CON,51.888888888888886,9.386094258641277
13881,59.166.0.5,149.171.126.3,*,6881,unknown,tcp,FIN,21.055555555555557,20.009642737168893
13882,59.166.0.5,149.171.126.3,*,80,http,tcp,FIN,29.27777777777778,6.207572038831604
13883,59.166.0.5,149.171.126.4,*,111,unknown,udp,CON,12.833333333333334,3.933474573735315
13884,59.166.0.5,149.171.126.4,*,143,unknown,tcp,FIN,6.777777777777778,2.9165343885348194
13885,59.166.0.5,149.171.126.4,*,21,ftp,tcp,FIN,5.611111111111111,2.6063786901644224
13886,59.166.0.5,149.171.126.4,*,22,ssh,tcp,FIN,7.222222222222222,4.3532306720354965
13887,59.166.0.5,149.171.126.4,*,25,smtp,tcp,FIN,10.333333333333334,3.8873012632302006
13888,59.166.0.5,149.171.126.4,*,5190,unknown,tcp,FIN,16.944444444444443,6.168668343800181
13889,59.166.0.5,149.171.126.4,*,53,dns,udp,CON,53.166666666666664,4.901813723284247
13890,59.166.0.5,149.171.126.4,*,80,http,tcp,FIN,30.555555555555557,5.6393677957553425
13891,59.166.0.5,149.171.126.4,*,6881,unknown,tcp,FIN,20.0,17.776388834631177
13892,59.166.0.5,149.171.126.5,*,111,unknown,udp,CON,12.166666666666666,3.624760528488591
13893,59.166.0.5,149.171.126.5,*,143,unknown,tcp,FIN,5.888888888888889,2.664350846284844
13894,59.166.0.5,149.171.126.5,*,21,ftp,tcp,FIN,5.388888888888889,2.5416287185995277
13895,59.166.0.5,149.171.126.5,*,22,ssh,tcp,FIN,6.888888888888889,3.5572912430182493
13896,59.166.0.5,149.171.126.5,*,25,smtp,tcp,FIN,11.0,3.0
13897,59.166.0.5,149.171.126.5,*,5190,unknown,tcp,FIN,16.055555555555557,5.602303318201881
13898,59.166.0.5,149.171.126.5,*,53,dns,udp,CON,55.0,7.007932013876213
13899,59.166.0.5,149.171.126.5,*,6881,unknown,tcp,FIN,24.555555555555557,25.184259242237932
13900,59.166.0.5,149.171.126.5,*,80,http,tcp,FIN,28.88888888888889,6.04509800388242
13901,59.166.0.5,149.171.126.6,*,111,unknown,udp,CON,12.444444444444445,2.813108644704925
13902,59.166.0.5,149.171.126.6,*,143,unknown,tcp,FIN,6.833333333333333,2.8136571693556887
13903,59.166.0.5,149.171.126.6,*,21,ftp,tcp,FIN,5.333333333333333,2.3094010767585034
13904,59.166.0.5,149.171.126.6,*,22,ssh,tcp,FIN,7.222222222222222,4.577184427565774
13905,59.166.0.5,149.171.126.6,*,25,smtp,tcp,FIN,10.88888888888889,3.107140323135458
13906,59.166.0.5,149.171.126.6,*,5190,unknown,tcp,FIN,16.166666666666668,4.752192476461085
13907,59.166.0.5,149.171.126.6,*,53,dns,udp,CON,51.388888888888886,9.35199853203634
13908,59.166.0.5,149.171.126.6,*,6881,unknown,tcp,FIN,26.38888888888889,26.396840907134006
13909,59.166.0.5,149.171.126.6,*,80,http,tcp,FIN,27.88888888888889,6.099989880582581
13910,59.166.0.5,149.171.126.7,*,111,unknown,udp,CON,10.833333333333334,3.3706247360261137
13911,59.166.0.5,149.171.126.7,*,143,unknown,tcp,FIN,6.222222222222222,2.506780927261884
13912,59.166.0.5,149.171.126.7,*,21,ftp,tcp,FIN,6.055555555555555,1.7786456215091249
13913,59.166.0.5,149.171.126.7,*,22,ssh,tcp,FIN,5.722222222222222,2.42224770628796
13914,59.166.0.5,149.171.126.7,*,25,smtp,tcp,FIN,9.777777777777779,3.6294406602357947
13915,59.166.0.5,149.171.126.7,*,5190,unknown,tcp,FIN,17.166666666666668,6.002314368456369
13916,59.166.0.5,149.171.126.7,*,53,dns,udp,CON,47.72222222222222,6.444683903597131
13917,59.166.0.5,149.171.126.7,*,6881,unknown,tcp,FIN,18.333333333333332,16.058919293927875
13918,59.166.0.5,149.171.126.7,*,80,http,tcp,FIN,27.666666666666668,4.853406592853679
13919,59.166.0.5,149.171.126.8,*,111,unknown,udp,CON,9.722222222222221,2.940248582755387
13920,59.166.0.5,149.171.126.8,*,143,unknown,tcp,FIN,7.388888888888889,2.4751854899939407
13921,59.166.0.5,149.171.126.8,*,21,ftp,tcp,FIN,4.333333333333333,2.4720661623652207
13922,59.166.0.5,149.171.126.8,*,22,ssh,tcp,FIN,6.055555555555555,3.673814581636764
13923,59.166.0.5,149.171.126.8,*,25,smtp,tcp,FIN,10.5,3.0776975521032313
13924,59.166.0.5,149.171.126.8,*,5190,unknown,tcp,FIN,14.944444444444445,5.6908525256885545
13925,59.166.0.5,149.171.126.8,*,53,dns,udp,CON,49.22222222222222,8.045395892168912
13926,59.166.0.5,149.171.126.8,*,6881,unknown,tcp,FIN,25.555555555555557,18.309749140287174
13927,59.166.0.5,149.171.126.8,*,80,http,tcp,FIN,29.166666666666668,5.188127472091127
13928,59.166.0.5,149.171.126.9,*,111,unknown,udp,CON,11.666666666666666,3.018461712712472
13929,59.166.0.5,149.171.126.9,*,143,unknown,tcp,FIN,6.388888888888889,2.9276249169456436
13930,59.166.0.5,149.171.126.9,*,21,ftp,tcp,FIN,7.055555555555555,2.3681268317719018
13931,59.166.0.5,149.171.126.9,*,22,ssh,tcp,FIN,6.666666666666667,3.6055512754639896
13932,59.166.0.5,149.171.126.9,*,25,smtp,tcp,FIN,11.166666666666666,2.891558595482912
13933,59.166.0.5,149.171.126.9,*,5190,unknown,tcp,FIN,15.333333333333334,4.371625682868
13934,59.166.0.5,149.171.126.9,*,53,dns,udp,CON,51.22222222222222,6.267691011631313
13935,59.166.0.5,149.171.126.9,*,6881,unknown,tcp,FIN,19.38888888888889,15.319337412741849
13936,59.166.0.5,149.171.126.9,*,80,http,tcp,FIN,26.444444444444443,5.880497165510774
13937,59.166.0.6,149.171.126.0,*,111,unknown,udp,CON,11.944444444444445,3.9506992661246723
13938,59.166.0.6,149.171.126.0,*,143,unknown,tcp,FIN,5.833333333333333,1.7400510848184252
13939,59.166.0.6,149.171.126.0,*,21,ftp,tcp,FIN,6.111111111111111,2.8652882129394723
13940,59.166.0.6,149.171.126.0,*,22,ssh,tcp,FIN,5.444444444444445,2.2166597048066667
13941,59.166.0.6,149.171.126.0,*,25,smtp,tcp,FIN,10.055555555555555,3.908284963769235
13942,59.166.0.6,149.171.126.0,*,5190,unknown,tcp,FIN,14.5,4.362084109434134
13943,59.166.0.6,149.171.126.0,*,53,dns,udp,CON,51.333333333333336,9.422196016735047
13944,59.166.0.6,149.171.126.0,*,6881,unknown,tcp,FIN,15.222222222222221,12.510242717050144
13945,59.166.0.6,149.171.126.0,*,80,http,tcp,FIN,25.444444444444443,5.539978161030182
13946,59.166.0.6,149.171.126.1,*,111,unknown,udp,CON,11.61111111111111,2.9840108893323967
13947,59.166.0.6,149.171.126.1,*,143,unknown,tcp,FIN,7.333333333333333,2.886751345948129
13948,59.166.0.6,149.171.126.1,*,21,ftp,tcp,FIN,6.055555555555555,2.0404852969118843
13949,59.166.0.6,149.171.126.1,*,22,ssh,tcp,FIN,6.944444444444445,4.115988098220324
13950,59.166.0.6,149.171.126.1,*,25,smtp,tcp,FIN,9.833333333333334,3.685557397915997
13951,59.166.0.6,149.171.126.1,*,5190,unknown,tcp,FIN,14.88888888888889,6.03590082468492
13952,59.166.0.6,149.171.126.1,*,53,dns,udp,CON,47.55555555555556,7.33501664182178
13953,59.166.0.6,149.171.126.1,*,80,http,tcp,FIN,28.444444444444443,6.093915200356483
13954,59.166.0.6,149.171.126.1,*,6881,unknown,tcp,FIN,17.11111111111111,13.66214920821956
13955,59.166.0.6,149.171.126.2,*,111,unknown,udp,CON,11.5,3.1490739379485304
13956,59.166.0.6,149.171.126.2,*,143,unknown,tcp,FIN,7.611111111111111,2.8894230275435207
13957,59.166.0.6,149.171.126.2,*,21,ftp,tcp,FIN,6.388888888888889,2.189340055026448
13958,59.166.0.6,149.171.126.2,*,22,ssh,tcp,FIN,6.333333333333333,3.34995854037363
13959,59.166.0.6,149.171.126.2,*,25,smtp,tcp,FIN,10.444444444444445,3.130889511912305
13960,59.166.0.6,149.171.126.2,*,5190,unknown,tcp,FIN,16.833333333333332,6.576473218982953
13961,59.166.0.6,149.171.126.2,*,53,dns,udp,CON,50.94444444444444,7.597311090278529
13962,59.166.0.6,149.171.126.2,*,6881,unknown,tcp,FIN,20.333333333333332,16.74979270186815
13963,59.166.0.6,149.171.126.2,*,80,http,tcp,FIN,25.055555555555557,4.287866890323882
13964,59.166.0.6,149.171.126.3,*,111,unknown,udp,CON,12.277777777777779,3.492938202137366
13965,59.166.0.6,149.171.126.3,*,143,unknown,tcp,FIN,6.111111111111111,3.160325034072865
13966,59.166.0.6,149.171.126.3,*,21,ftp,tcp,FIN,5.333333333333333,2.7888667551135855
